"assay_id","doc_id","description","assay_organism","assay_chembl_id","aidx","pref_name","activity_id","molregno","standard_relation","standard_value","standard_units","standard_flag","standard_type","pchembl_value","toid","upper_value","standard_upper_value","src_id (#1)","type","relation","value","units","text_value","standard_text_value","standard_inchi_key","canonical_smiles","compound_chembl_id"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589779,1313019,"=",501.19,"nM",1,"Ki",6.3,,,,7,"pKi","=",6.3,,,,"USHMNZBDAOGLMB-UHFFFAOYSA-N","CC(=NNC(=N)N)c1cc(NC(=O)NCCCCCCNC(=O)Nc2cc(cc(c2)C(=NNC(=N)N)C)C(=NNC(=N)N)C)cc(c1)C(=NNC(=N)N)C","CHEMBL1991728"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589780,1317102,"=",25.12,"nM",1,"Ki",7.6,,,,7,"pKi","=",7.6,,,,"HJYHJYGXRBYDIG-UHFFFAOYSA-N","Fc1ccc(F)c(c1)C(=O)Nc2n[nH]c3ccc(cc23)c4cn(Cc5ccccc5)nn4","CHEMBL1995811"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589781,1297078,"=",251.19,"nM",1,"Ki",6.6,,,,7,"pKi","=",6.6,,,,"WZBMMJKAHHOXRG-UHFFFAOYSA-N","NC(=O)c1cc2c(cncc2s1)c3ccc(F)cc3F","CHEMBL1975787"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589782,1323698,"=",1258.93,"nM",1,"Ki",5.9,,,,7,"pKi","=",5.9,,,,"WCAKSXQRFBVWDG-UHFFFAOYSA-N","COc1cc(C=C(C#N)c2n[nH]c(N)c2C#N)ccc1O","CHEMBL2002407"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589783,1293780,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"JXINXBYTGKRURK-UHFFFAOYSA-N","Clc1ccc(cc1)C(=O)Nc2ccc3cn[nH]c3c2","CHEMBL1972489"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589784,1315365,"=",6309.57,"nM",1,"Ki",5.2,,,,7,"pKi","=",5.2,,,,"QXKKPVVOOWBLND-UHFFFAOYSA-N","Brc1ccc2[nH]nc(c3ccccc3)c2c1","CHEMBL1994074"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589785,1314228,"=",1258.93,"nM",1,"Ki",5.9,,,,7,"pKi","=",5.9,,,,"SYLTYCLPHHSEIJ-UHFFFAOYSA-N","Cc1ccc(Nc2nc3ccc(cc3[nH]2)[N+](=O)[O-])nc1","CHEMBL1992937"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589786,1311832,"=",1000.0,"nM",1,"Ki",6.0,,,,7,"pKi","=",6.0,,,,"UGFZSOOMZPRIIC-UHFFFAOYSA-N","CCOC(=O)c1c(NC(=O)C2C(C)(C)C2(C)C)sc3cnccc13","CHEMBL1990541"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589787,1290221,"=",39.81,"nM",1,"Ki",7.4,,,,7,"pKi","=",7.4,,,,"HOYRWTWZUFFACV-UHFFFAOYSA-N","CC(C)(CN)CNc1nc(Cl)cc(n1)c2c[nH]c3ncccc23","CHEMBL1968930"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589788,1306857,"=",5011.87,"nM",1,"Ki",5.3,,,,7,"pKi","=",5.3,,,,"SAKSWJGBCYLXHW-UHFFFAOYSA-N","COc1cc(ccc1CC#N)c2ccc3C(=O)Nc4cc(CCOc5ccc(cc5)N6CCOCC6)ccc4Nc3c2","CHEMBL1985566"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589789,1293410,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"MJCKUHBSAUHVJE-UHFFFAOYSA-N","FC(F)(F)c1cccc2c(NC(=O)Nc3cccc(n3)N4CCOCC4)ccnc12","CHEMBL1972119"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589790,1307619,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"GFOMFROIIBQABZ-UHFFFAOYSA-N","CN(C)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4","CHEMBL1986328"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589791,158564,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"PDTYLGXVBIWRIM-UHFFFAOYSA-N","COc1nccc(n1)c2c(ncn2C3CCNCC3)c4ccc(F)cc4","CHEMBL95692"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589792,623599,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"BFTPDUXUTFGDLP-UHFFFAOYSA-N","O=C(Cc1ccccc1)Nc2cccc(c2)c3nc4sccn4c3c5ccnc(Nc6ccc(cc6)N7CCOCC7)n5","CHEMBL1090356"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589793,1297746,"=",63.1,"nM",1,"Ki",7.2,,,,7,"pKi","=",7.2,,,,"GHAZVJQMLWOQLP-UHFFFAOYSA-N","FC(F)(F)c1ccc2nccc(NC(=O)Nc3cnccn3)c2c1","CHEMBL1976455"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589794,1305214,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"BLQYVHBZHAISJM-UHFFFAOYSA-N","CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(C=Cc4ccccc4)n2","CHEMBL1983923"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589795,88232,">",6309.57,"nM",1,"Ki",,,,,7,"pKi","<",5.2,,,,"XGALLCVXEZPNRQ-UHFFFAOYSA-N","COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4","CHEMBL939"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589796,1304825,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"NGDNKYRUKIPCLK-UHFFFAOYSA-N","C(Nc1nc2ccc(cc2s1)c3ccncc3)c4ccccc4","CHEMBL1983534"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589797,1292241,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"IIPNDDKGCRHLKT-UHFFFAOYSA-N","OC(=O)c1ccccc1Nc2ccnc(NCc3cccc(O)c3)n2","CHEMBL1970950"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589798,1303652,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"GPKQGYSDQQIJLW-UHFFFAOYSA-N","Fc1ccccc1CNC2=C(Nc3ccncc3)C(=O)C2=O","CHEMBL1982361"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589799,1320403,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"NSYXCWYWACQNOH-UHFFFAOYSA-N","CCOC(=O)C1=C2SC(=Cc3occc3)C(=O)N2C(=C(C#N)C1c4occc4)N","CHEMBL1999112"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589800,1322092,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"JCZBWICLNFNCMR-UHFFFAOYSA-N","Fc1ccc(NC(=O)Nc2ccc(cc2)c3cccc4sncc34)cc1C(F)(F)F","CHEMBL2000801"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589801,1303413,"=",1995.26,"nM",1,"Ki",5.7,,,,7,"pKi","=",5.7,,,,"HOBMVEVXDIOMDM-UHFFFAOYSA-N","OCCC(Nc1nc2ccc(cc2s1)c3ccncc3)c4ccccc4","CHEMBL1982122"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589802,1072607,"=",6309.57,"nM",1,"Ki",5.2,,,,7,"pKi","=",5.2,,,,"QVWKRMXAYICTFS-UHFFFAOYSA-N","C(Nc1nc(cs1)c2ccc3[nH]ncc3c2)c4ccccc4","CHEMBL1682546"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589803,1312686,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"PTSWSUSIGQQZOO-UHFFFAOYSA-N","CC(C)(CO)CNc1nccc(n1)c2c(nc3cnccn23)c4ccc(F)cc4","CHEMBL1991395"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589804,1292536,"=",7943.28,"nM",1,"Ki",5.1,,,,7,"pKi","=",5.1,,,,"NPJROAJIXPVMTE-UHFFFAOYSA-N","CN1CCN(CC1)c2cccc(Nc3nccc(n3)c4c(nc5ccccn45)C(=O)N)c2","CHEMBL1971245"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589805,1308939,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"VIOYJEOXCCYVDO-UHFFFAOYSA-N","Cc1nccn2c(c3ccnc(NCC(C)(C)CO)n3)c(nc12)c4ccc(F)cc4","CHEMBL1987648"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589806,1318071,"=",3981.07,"nM",1,"Ki",5.4,,,,7,"pKi","=",5.4,,,,"WNMXOXGXHRHBLO-UHFFFAOYSA-N","CCOC(=O)C1=CN(c2ccc(O)cc2C)c3cc(ccc3C1=O)c4ccncc4","CHEMBL1996780"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589807,1293433,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"IZAVTOABECKIDH-UHFFFAOYSA-N","O=C(NCc1ccccc1)c2cccc(c2)c3cnc4[nH]ccc4c3","CHEMBL1972142"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589808,1287805,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"CQBBMNXXVMOFCA-UHFFFAOYSA-N","Nc1ncc(c2cocc2)c3scc(c4ccc(NC(=O)Nc5cccc(F)c5)cc4)c13","CHEMBL1966514"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589809,1302006,"=",5011.87,"nM",1,"Ki",5.3,,,,7,"pKi","=",5.3,,,,"QMMMGQKKOKYDMN-UHFFFAOYSA-N","CCCCCCCCCCCCOc1ccc(NC(=N)N)cc1NC(=N)N","CHEMBL1980715"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589810,1324929,">",25.12,"nM",1,"Ki",,,,,7,"pKi","<",7.6,,,,"SBFPHSVZEXSHTL-UHFFFAOYSA-N","Fc1cccc(c1)C(=O)Nc2n[nH]c3ccc(cc23)c4cn(Cc5ccccc5)nn4","CHEMBL2003638"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589811,77762,"=",100.0,"nM",1,"Ki",7.0,,,,7,"pKi","=",7.0,,,,"QQUXFYAWXPMDOE-UHFFFAOYSA-N","Brc1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1","CHEMBL296586"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589812,1317357,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"KOHNRDPXFDZZJF-UHFFFAOYSA-N","Nc1nc2ccc(cc2n1c3nc(cs3)c4ccccc4)C#N","CHEMBL1996066"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589813,1287815,"=",158.49,"nM",1,"Ki",6.8,,,,7,"pKi","=",6.8,,,,"GWJHMRBQEUHFOC-UHFFFAOYSA-N","NC(COc1cncc(c1)c2cc3ccncc3s2)Cc4c[nH]c5ccccc45","CHEMBL1966524"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589814,1293443,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"GZLYXMXZXUBGPD-UHFFFAOYSA-N","O=C1C2=C(CSC2)Nc3cc(nn13)c4occc4","CHEMBL1972152"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589815,1315013,"=",1995.26,"nM",1,"Ki",5.7,,,,7,"pKi","=",5.7,,,,"XAHJIRNRDAKTEF-UHFFFAOYSA-N","Nc1n[nH]c2cccc(c3ccc(NC(=O)Nc4cc(ccc4F)C(=O)O)cc3)c12","CHEMBL1993722"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589816,1292097,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"YRWZRNPWLKELTF-UHFFFAOYSA-N","O=C1Nc2sc3CCCCc3c2c4nc(nn14)c5cccnc5","CHEMBL1970806"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589817,345035,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"MJMWZFLAXXUPEE-UHFFFAOYSA-N","COc1cc(CN2CCCCC2)c(Cl)cc1NC(=O)Nc3cnc(cn3)C#N","CHEMBL202635"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589818,799524,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"SVUIYNKSDCANAY-UHFFFAOYSA-N","Cc1nc(COc2ccccc2Cl)sc1c3ccnc(N)n3","CHEMBL1375640"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589819,1301261,"=",25.12,"nM",1,"Ki",7.6,,,,7,"pKi","=",7.6,,,,"BQWACEUCYSZDBQ-UHFFFAOYSA-N","CCCC(=O)Nc1n[nH]c2nnc(cc12)c3cccc(F)c3F","CHEMBL1979970"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589820,414372,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"SRROIPFGGDHJCJ-UHFFFAOYSA-N","N#Cc1ccc(cn1)c2n[nH]c3c2Cc4ccc(OCCN5CCOCC5)cc34","CHEMBL249282"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589821,1292112,"=",125.89,"nM",1,"Ki",6.9,,,,7,"pKi","=",6.9,,,,"PTZQSGFNHIVQKV-UHFFFAOYSA-N","OCCCCNc1cc(cc(Cl)n1)c2c[nH]c3ncccc23","CHEMBL1970821"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589822,1290555,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"XUGXUDSTKPTWNB-UHFFFAOYSA-N","CC(C)(C)NC(=O)c1ccc2nc3[nH]c4ccccc4c3nc2c1","CHEMBL1969264"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589823,1295002,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"OKCNACDPDSQZSE-UHFFFAOYSA-N","OC1=C(C#N)C2=C(C(=N)Oc3ccc(Cl)cc23)C(=O)N1","CHEMBL1973711"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589824,1327528,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"HKRUFMXPSVYVMY-UHFFFAOYSA-N","CN1CCN(CCCNc2cccc(n2)c3nc4c(cccc4[nH]3)C(=O)N)CC1","CHEMBL2006237"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589825,1289011,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"BIKYDWLMTPRSQL-UHFFFAOYSA-N","CC(C)(C(=O)N)n1cc(cn1)c2cnc(N)c3c(csc23)c4ccc(NC(=O)Nc5cccc(F)c5)cc4","CHEMBL1967720"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589826,1326800,"=",15.85,"nM",1,"Ki",7.8,,,,7,"pKi","=",7.8,,,,"ZGGIYFOLDBTZIL-UHFFFAOYSA-N","CNC(=O)NC1CCC(CC1)Nc2nc(Cl)cc(n2)c3c[nH]c4ncccc34","CHEMBL2005509"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589827,1047480,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"WVPSKSLAZQPAKQ-UHFFFAOYSA-N","NC1C2CN(CC12)c3nc4N(C=C(C(=O)O)C(=O)c4cc3F)c5ccc(F)cc5F","CHEMBL1624529"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589828,1312429,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"CQFVDHNTTRWVQD-UHFFFAOYSA-N","Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)C5CC(CN6CCCC6)C5","CHEMBL1991138"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589829,1300807,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"OWFXKTOLFUQPDJ-UHFFFAOYSA-N","CCNC(=O)c1cnc(N)c2c(csc12)c3ccc(NC(=O)Nc4cccc(F)c4)cc3","CHEMBL1979516"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589830,1291046,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"JIFGOPCFXJIPNK-UHFFFAOYSA-N","OCC(Cc1ccccc1)NC(=O)c2ccc(cc2F)c3ccncc3","CHEMBL1969755"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589831,1294111,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"JOSOUQLGXHXQDR-UHFFFAOYSA-N","OC(=O)c1ccc(cc1O)N2C(=O)c3ccccc3C2=O","CHEMBL1972820"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589832,1315817,"=",7943.28,"nM",1,"Ki",5.1,,,,7,"pKi","=",5.1,,,,"IYOZTVGMEWJPKR-UHFFFAOYSA-N","CC(N)C1CCC(CC1)C(=O)Nc2ccncc2","CHEMBL1994526"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589833,1317499,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"WXUFSUOATCYYET-UHFFFAOYSA-N","NNc1cc(nc(OCCc2ccccn2)n1)N3CCOCC3","CHEMBL1996208"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589834,1310320,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"RRUJKDOVAZSBLK-UHFFFAOYSA-N","CC(C)OC1=NNC(=O)C1=Cc2c[nH]c3ccccc23","CHEMBL1989029"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589835,411266,"=",316.23,"nM",1,"Ki",6.5,,,,7,"pKi","=",6.5,,,,"UVZVWLFSZNPMBS-UHFFFAOYSA-N","CSc1ccccc1CNc2ncc(c(NCC3CCC(CN)CC3)n2)[N+](=O)[O-]","CHEMBL392642"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589836,475734,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"JSKUWFIZUALZLX-UHFFFAOYSA-N","COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)N)c2cc1OC","CHEMBL514499"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589837,1286922,"=",25.12,"nM",1,"Ki",7.6,,,,7,"pKi","=",7.6,,,,"FLHJZUQGFPJXRD-UHFFFAOYSA-N","CN(C)CC(=O)Nc1n[nH]c2ccc(cc12)c3cn(Cc4ccccc4)nn3","CHEMBL1965631"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589838,1301435,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"QPORZABOFXPRHM-UHFFFAOYSA-N","Cc1ccccc1NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2","CHEMBL1980144"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589839,1312479,"=",199.53,"nM",1,"Ki",6.7,,,,7,"pKi","=",6.7,,,,"PFCUZXCHLYIMTJ-UHFFFAOYSA-N","COc1cccc(c1)C(C)NC(=O)c2ccc(cc2OC)c3ccncc3F","CHEMBL1991188"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9589840,1072615,"=",398.11,"nM",1,"Ki",6.4,,,,7,"pKi","=",6.4,,,,"ZAOAKWGRHJIYTD-UHFFFAOYSA-N","CCCCNc1c(nc2ncccn12)c3ccc4[nH]ncc4c3","CHEMBL1682554"
809171,51887,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2",,"CHEMBL1963723","CLD0","Cyclin-dependent kinase 2",9593410,1294140,">",7943.28,"nM",1,"Ki",,,,,7,"pKi","<",5.1,,,,"KOZOJNNVQMRVIW-UHFFFAOYSA-N","CC(C)(CO)c1nnc2ccc(nn12)c3c(nc4occn34)c5ccc(F)cc5F","CHEMBL1972849"
