doc_id,doc_chembl_id,lead_mol_count,title,mol_count
137237,CHEMBL6120966,1,Discovery of BAY-405: An Azaindole-Based MAP4K1 Inhibitor for the Enhancement of T-Cell Immunity against Cancer.,38
128109,CHEMBL5376004,1,Discovery and Development of Quinazolinones and Quinazolinediones for Ameliorating Nonalcoholic Fatty Liver Disease (NAFLD) by Modulating COP1-ATGL Axis.,38
105115,CHEMBL4028890,1,A Positive Allosteric Modulator of the Serotonin 5-HT2C Receptor for Obesity.,38
117790,CHEMBL4680144,1,"N-thiadiazole-4-hydroxy-2-quinolone-3-carboxamides bearing heteroaromatic rings as novel antibacterial agents: Design, synthesis, biological evaluation and target identification.",38
120738,CHEMBL4825708,2,GDC-9545 (Giredestrant): A Potent and Orally Bioavailable Selective Estrogen Receptor Antagonist and Degrader with an Exceptional Preclinical Profile for ER+ Breast Cancer.,38
125439,CHEMBL5236615,1,Discovery of Novel <i>N</i>-Heterocyclic-Fused Deoxypodophyllotoxin Analogues as Tubulin Polymerization Inhibitors Targeting the Colchicine-Binding Site for Cancer Treatment.,38
137423,CHEMBL6127087,1,"Discovery of a potent, Highly selective, and In vivo anti-inflammatory Efficacious, P2Y<sub>6</sub>R antagonist with a novel quinoline-pyrazole scaffold.",38
128074,CHEMBL5375969,1,A Novel Bifunctional μOR Agonist and σ<sub>1</sub>R Antagonist with Potent Analgesic Responses and Reduced Adverse Effects.,38
55636,CHEMBL1671812,1,Identification of diaryl ether-based ligands for estrogen-related receptor α as potential antidiabetic agents.,38
137161,CHEMBL6115019,1,Discovery and Optimization of Novel Apo-IDO1 Inhibitors by a Pharmacophore-Based Structural Simplification Strategy.,38
75382,CHEMBL2439976,2,"Discovery of NMS-E973 as novel, selective and potent inhibitor of heat shock protein 90 (Hsp90).",38
122261,CHEMBL5053536,1,"Discovery of Quinazoline-2,4(1<i>H</i>,3<i>H</i>)-dione Derivatives Containing 3-Substituted Piperizines as Potent PARP-1/2 Inhibitors─Design, Synthesis, <i>In Vivo</i> Antitumor Activity, and X-ray Crystal Structure Analysis.",38
136282,CHEMBL6078687,2,Elaborate Structural Modifications Yielding Novel Boron-Containing N-Substituted Oseltamivir Derivatives as Potent Neuraminidase Inhibitors with Significantly Improved Broad-Spectrum Antiresistance Profiles.,38
136759,CHEMBL6096731,1,Structure-Guided Optimization and Preclinical Evaluation of 6-&lt;i&gt;O&lt;/i&gt;-Benzylguanine-Based Pin1 Inhibitor for Hepatocellular Carcinoma Treatment.,38
136432,CHEMBL6083282,5,"Discovery of Pyrazolo[1,5,4-de]quinoxalin-2(3<i>H</i>)-one Derivatives as Highly Potent and Selective PARP1 Inhibitors.",38
101221,CHEMBL3856276,1,"Design, Synthesis, and Biological Evaluation of Novel Tetrahydroprotoberberine Derivatives (THPBs) as Selective α1A-Adrenoceptor Antagonists.",38
111562,CHEMBL4342517,1,"Design, Synthesis, and Mechanism Study of Benzenesulfonamide-Containing Phenylalanine Derivatives as Novel HIV-1 Capsid Inhibitors with Improved Antiviral Activities.",38
137088,CHEMBL6114946,2,Development and characterization of pyridyl carboxamides as potent and highly selective Na<sub>v</sub>1.8 inhibitors.,38
101076,CHEMBL3853331,1,"Preparation, Antiepileptic Activity, and Cardiovascular Safety of Dihydropyrazoles as Brain-Penetrant T-Type Calcium Channel Blockers.",38
124666,CHEMBL5154916,1,Multiparameter Optimization of Naphthyridine Derivatives as Selective α5-GABA<sub>A</sub> Receptor Negative Allosteric Modulators.,38
124476,CHEMBL5154726,1,Identification of triazolopyridine derivatives as a new class of AhR agonists and evaluation of anti-psoriasis effect in a mouse model.,38
104215,CHEMBL4004830,1,"Highly Potent, Selective, and Orally Bioavailable 4-Thiazol-N-(pyridin-2-yl)pyrimidin-2-amine Cyclin-Dependent Kinases 4 and 6 Inhibitors as Anticancer Drug Candidates: Design, Synthesis, and Evaluation.",37
121904,CHEMBL5042486,1,"Discovery and Preclinical Characterization of BIIB091, a Reversible, Selective BTK Inhibitor for the Treatment of Multiple Sclerosis.",37
122467,CHEMBL5096142,1,"Discovery and optimization of novel pyrazole-benzimidazole CPL304110, as a potent and selective inhibitor of fibroblast growth factor receptors FGFR (1-3).",37
124382,CHEMBL5150077,1,Identification of TUL01101: A Novel Potent and Selective JAK1 Inhibitor for the Treatment of Rheumatoid Arthritis.,37
125747,CHEMBL5247653,1,"Discovery of Clinical Candidate ACT-777991, a Potent CXCR3 Antagonist for Antigen-Driven and Inflammatory Pathologies.",37
112546,CHEMBL4382197,1,Discovery of QCA570 as an Exceptionally Potent and Efficacious Proteolysis Targeting Chimera (PROTAC) Degrader of the Bromodomain and Extra-Terminal (BET) Proteins Capable of Inducing Complete and Durable Tumor Regression.,37
111902,CHEMBL4359837,1,"Discovery of 2-(4-Chloro-3-(trifluoromethyl)phenyl)-N-(4-((6,7-dimethoxyquinolin-4-yl)oxy)phenyl)acetamide (CHMFL-KIT-64) as a Novel Orally Available Potent Inhibitor against Broad-Spectrum Mutants of c-KIT Kinase for Gastrointestinal Stromal Tumors.",37
127965,CHEMBL5370623,1,"Discovery of Quinazoline-2,4(1<i>H</i>,3<i>H</i>)-dione Derivatives Containing a Piperizinone Moiety as Potent PARP-1/2 Inhibitors─Design, Synthesis, <i>In Vivo</i> Antitumor Activity, and X-ray Crystal Structure Analysis.",37
107472,CHEMBL4152347,1,"Design, Synthesis, and SAR of C-3 Benzoic Acid, C-17 Triterpenoid Derivatives. Identification of the HIV-1 Maturation Inhibitor 4-((1 R,3a S,5a R,5b R,7a R,11a S,11b R,13a R,13b R)-3a-((2-(1,1-Dioxidothiomorpholino)ethyl)amino)-5a,5b,8,8,11a-pentamethyl-1-(prop-1-en-2-yl)-2,3,3a,4,5,5a,5b,6,7,7a,8,11,11a,11b,12,13,13a,13b-octadecahydro-1 H-cyclopenta[ a]chrysen-9-yl)benzoic Acid (GSK3532795, BMS-955176).",37
107469,CHEMBL4152344,1,Discovery of (S)-2-amino-N-(5-(6-chloro-5-(3-methylphenylsulfonamido)pyridin-3-yl)-4-methylthiazol-2-yl)-3-methylbutanamide (CHMFL-PI3KD-317) as a potent and selective phosphoinositide 3-kinase delta (PI3Kδ) inhibitor.,37
129098,CHEMBL5512694,1,Structure- and Property-Based Optimization of Efficient Pan-Bromodomain and Extra Terminal Inhibitors to Identify Oral and Intravenous Candidate I-BET787.,37
121984,CHEMBL5046222,2,"Multifunctional Arylsulfone and Arylsulfonamide-Based Ligands with Prominent Mood-Modulating Activity and Benign Safety Profile, Targeting Neuropsychiatric Symptoms of Dementia.",37
130723,CHEMBL5625216,1,"Design, synthesis, and biological evaluation of 3, 5-disubsituted-1H-pyrazolo[3,4-b]pyridines as multiacting inhibitors against microtubule and kinases.",37
136181,CHEMBL6074715,1,Discovery of pyridine-based derivatives as FLT3 inhibitors for the treatment of acute myeloid leukemia.,37
117577,CHEMBL4673285,2,"Design, Synthesis, and Biological Evaluation of Linear Aliphatic Amine-Linked Triaryl Derivatives as Potent Small-Molecule Inhibitors of the Programmed Cell Death-1/Programmed Cell Death-Ligand 1 Interaction with Promising Antitumor Effects In Vivo.",37
136422,CHEMBL6083272,1,Discovery of ERD-1233 as a Potent and Orally Efficacious Estrogen Receptor PROTAC Degrader for the Treatment of ER+ Human Breast Cancer.,37
130481,CHEMBL5614401,2,"Design, synthesis and bioactivity evaluation of isobavachin derivatives as hURAT1 inhibitors for hyperuricemia agents.",37
136716,CHEMBL6096688,1,Subtle Structural Modifications Spanning from EP4 Antagonism to EP2/EP4 Dual Antagonism: A Novel Class of Thienocyclic-Based Derivatives.,37
124441,CHEMBL5154691,2,Discovery of novel verinurad analogs as dual inhibitors of URAT1 and GLUT9 with improved Druggability for the treatment of hyperuricemia.,37
137029,CHEMBL6109137,1,"Design, Synthesis, Evaluation, and SAR of 5-Phenylisoindoline Derivatives, a Potent Class of Small-Molecule Inhibitors Targeting the Programmed Cell Death-1/Programmed Cell Death-Ligand 1 (PD-1/PD-L1) Interaction.",37
137126,CHEMBL6114984,1,"Discovery of 2,4-diaminopyrimidine derivatives as potent inhibitors of FAK capable of activating the Hippo pathway for the treatment of esophageal squamous cell carcinoma.",37
109985,CHEMBL4270520,2,From hit to lead: Structure-based discovery of naphthalene-1-sulfonamide derivatives as potent and selective inhibitors of fatty acid binding protein 4.,37
58512,CHEMBL1811851,1,"Identification of a potent, state-dependent inhibitor of Nav1.7 with oral efficacy in the formalin model of persistent pain.",37
65939,CHEMBL2169770,1,"The discovery and optimization of a novel class of potent, selective, and orally bioavailable anaplastic lymphoma kinase (ALK) inhibitors with potential utility for the treatment of cancer.",37
91658,CHEMBL3421625,1,Discovery and optimization of novel antagonists to the human neurokinin-3 receptor for the treatment of sex-hormone disorders (Part I).,37
121174,CHEMBL4837249,1,Discovery of Potent Antiallergic Agents Based on an <i>o</i>-Aminopyridinyl Alkynyl Scaffold.,37
58072,CHEMBL1795332,3,Renin inhibitors for the treatment of hypertension: design and optimization of a novel series of pyridone-substituted piperidines.,36
111164,CHEMBL4334439,1,"Discovery, Optimization, and Target Identification of Novel Potent Broad-Spectrum Antiviral Inhibitors.",36
128871,CHEMBL5500426,1,Directly Suppressing MYC Function with Novel Alkynyl-Substituted Phenylpyrazole Derivatives that Induce Protein Degradation and Perturb MYC/MAX Interaction.,36
129128,CHEMBL5518182,2,"Discovery and development of BI 1265162, an ENaC inhibitor for the treatment of cystic fibrosis.",36
119863,CHEMBL4765382,1,Novel anilide and benzylamide derivatives of arylpiperazinylalkanoic acids as 5-HT/5-HT receptor antagonists and phosphodiesterase 4/7 inhibitors with procognitive and antidepressant activity.,36
119724,CHEMBL4765243,1,Discovery of Novel Bromophenol-Thiosemicarbazone Hybrids as Potent Selective Inhibitors of Poly(ADP-ribose) Polymerase-1 (PARP-1) for Use in Cancer.,36
130475,CHEMBL5614395,1,"Design, synthesis, and optimization of novel PD-L1 inhibitors and the identification of a highly potent and orally bioavailable PD-L1 inhibitor.",36
124376,CHEMBL5150071,1,"BAY-7081: A Potent, Selective, and Orally Bioavailable Cyanopyridone-Based PDE9A Inhibitor.",36
130541,CHEMBL5614461,1,"Design, synthesis and biological evaluation of indazole derivatives as VEGFR-2 kinase inhibitors with anti-angiogenic properties.",36
128236,CHEMBL5380875,1,Discovery of a Potent and Oral Available Complex I OXPHOS Inhibitor That Abrogates Tumor Growth and Circumvents MEKi Resistance.,36
136037,CHEMBL6071172,2,Addressing the Intracellular Vestibule of the Plasmodial Lactate Transporter PfFNT by p-Substituted Inhibitors Amplifies In Vitro Activity.,36
114183,CHEMBL4428063,1,Novel Pyrimidine Toll-like Receptor 7 and 8 Dual Agonists to Treat Hepatitis B Virus.,36
137924,CHEMBL6178012,1,"Discovery of RP-1664: A First-in-Class Orally Bioavailable, Selective PLK4 Inhibitor.",36
98464,CHEMBL3769379,1,SAR Studies of 5-Aminopyrazole-4-carboxamide Analogues as Potent and Selective Inhibitors of Toxoplasma gondii CDPK1.,36
137862,CHEMBL6177950,1,Discovery of potent and selective CDK2 inhibitors with high safety and favorable bioavailability for the treatment of cancer.,36
107772,CHEMBL4177767,1,"Discovery of N2-(4-Amino-cyclohexyl)-9-cyclopentyl- N6-(4-morpholin-4-ylmethyl-phenyl)- 9H-purine-2,6-diamine as a Potent FLT3 Kinase Inhibitor for Acute Myeloid Leukemia with FLT3 Mutations.",36
137692,CHEMBL6153045,1,"Design, synthesis, and biological evaluation of a potent and orally bioavailable FGFRs inhibitor for fibrotic treatment.",36
126320,CHEMBL5316297,1,"Mechanistic Insight of Synthesized 1,4-Dihydropyridines as an Antidiabetic Sword against Reactive Oxygen Species.",36
119252,CHEMBL4725344,1,Development of Highly Potent Carbazole Amphiphiles as Membrane-Targeting Antimicrobials for Treating Gram-Positive Bacterial Infections.,36
120963,CHEMBL4831546,1,Discovery of a Potent and Orally Bioavailable Hypoxia-Inducible Factor 2α (HIF-2α) Agonist and Its Synergistic Therapy with Prolyl Hydroxylase Inhibitors for the Treatment of Renal Anemia.,36
126338,CHEMBL5316315,1,Structure-Activity Relationship Studies of Venglustat on NTMT1 Inhibition.,36
136302,CHEMBL6078707,1,Preferential Synaptic Type of GABA-A Receptor Ligands Enhancing Neuronal Survival and Facilitating Functional Recovery After Ischemic Stroke.,36
105423,CHEMBL4038338,1,Discovery of Novel and Highly Selective Inhibitors of Calpain for the Treatment of Alzheimer's Disease: 2-(3-Phenyl-1H-pyrazol-1-yl)-nicotinamides.,36
137328,CHEMBL6121057,1,Discovery of an Orally Bioavailable STING Inhibitor with In Vivo Anti-Inflammatory Activity in Mice with STING-Mediated Inflammation.,36
127025,CHEMBL5338805,1,Discovery of the First Subnanomolar PPARα/δ Dual Agonist for the Treatment of Cholestatic Liver Diseases.,36
101010,CHEMBL3853265,2,,36
120698,CHEMBL4825668,1,Discovery of Novel Pyrimidine-Based Capsid Assembly Modulators as Potent Anti-HBV Agents.,36
137019,CHEMBL6109127,1,Discovery of Potent and Balanced Dual RIPK2 and 3 Inhibitors as a New Strategy for the Treatment of Inflammatory Bowel Diseases.,36
136646,CHEMBL6092217,1,Discovery of novel quinazoline derivatives as tubulin polymerization inhibitors targeting the colchicine binding site with potential anti-colon cancer effects.,36
136664,CHEMBL6096636,1,"Design, synthesis and therapeutic evaluation of novel antimalarial derivatives based on the clinical antitumor candidate drug Quisinostat.",36
127559,CHEMBL5360536,1,"Design, synthesis, and biological evaluation of novel dihydropteridone derivatives possessing oxadiazoles moiety as potent inhibitors of PLK1.",36
136703,CHEMBL6096675,1,"Discovery of SMD-3236: A Potent, Highly Selective and Efficacious SMARCA2 Degrader for the Treatment of SMARC4-Deficient Human Cancers.",36
105125,CHEMBL4028900,1,Design of Novel 3-Pyrimidinylazaindole CDK2/9 Inhibitors with Potent In Vitro and In Vivo Antitumor Efficacy in a Triple-Negative Breast Cancer Model.,36
116631,CHEMBL4622975,2,Highly Potent and Selective <i>N</i>-Aryl Oxamic Acid-Based Inhibitors for <i>Mycobacterium tuberculosis</i> Protein Tyrosine Phosphatase B.,36
111572,CHEMBL4342527,2,Discovery of Novel Fungal Lanosterol 14α-Demethylase (CYP51)/Histone Deacetylase Dual Inhibitors to Treat Azole-Resistant Candidiasis.,36
110822,CHEMBL4321837,1,Discovery of Potent and Orally Effective Dual Janus Kinase 2/FLT3 Inhibitors for the Treatment of Acute Myelogenous Leukemia and Myeloproliferative Neoplasms.,36
129351,CHEMBL5528050,1,Discovery of a Novel Series of <i>Homo sapiens</i> Caseinolytic Protease P Agonists for Colorectal Adenocarcinoma Treatment via ATF3-Dependent Integrated Stress Response.,36
129165,CHEMBL5518219,1,Development of a Series of Pyrrolopyridone MAT2A Inhibitors.,36
89699,CHEMBL3351923,1,Lead optimization and modulation of hERG activity in a series of aminooxazoline xanthene β-site amyloid precursor protein cleaving enzyme (BACE1) inhibitors.,36
129963,CHEMBL5576108,1,Discovery of Two Highly Selective Structurally Orthogonal Chemical Probes for Activin Receptor-like Kinases 1 and 2.,36
129977,CHEMBL5576122,1,Discovery of Novel Azaphenothiazine Derivatives to Suppress Endometrial Cancer by Targeting GRP75 to Impair Its Interaction with IP3R and Mitochondrial Ca<sup>2+</sup> Homeostasis.,36
121641,CHEMBL5034004,1,Discovery of M<sub>3</sub> Antagonist-PDE4 Inhibitor Dual Pharmacology Molecules for the Treatment of Chronic Obstructive Pulmonary Disease.,36
83960,CHEMBL3286316,1,Cinnamic anilides as new mitochondrial permeability transition pore inhibitors endowed with ischemia-reperfusion injury protective effect in vivo.,36
82385,CHEMBL3232708,1,Discovery of a tetracyclic quinoxaline derivative as a potent and orally active multifunctional drug candidate for the treatment of neuropsychiatric and neurological disorders.,36
123314,CHEMBL5120859,1,Optimization of 4-arylthiophene-3-carboxylic acid derivatives as inhibitors of ANO1: Lead optimization studies toward their analgesic efficacy for inflammatory pain.,36
129100,CHEMBL5512696,1,"Discovery of a Novel ASM Direct Inhibitor with a 1,5-Diphenyl-pyrazole Scaffold and Its Antidepressant Mechanism of Action.",36
104145,CHEMBL4002640,1,"Discovery of MK-1832, a Kv1.5 inhibitor with improved selectivity and pharmacokinetics.",36
136726,CHEMBL6096698,1,Discovery of a Selective and Orally Bioavailable RET Degrader with Effectiveness in Various Mutations.,35
107848,CHEMBL4184143,1,"Structure-Based Discovery of 4-(6-Methoxy-2-methyl-4-(quinolin-4-yl)-9H-pyrimido[4,5-b]indol-7-yl)-3,5-dimethylisoxazole (CD161) as a Potent and Orally Bioavailable BET Bromodomain Inhibitor.",35
127805,CHEMBL5365499,1,Synthesis and Biophysical and Biological Studies of <i>N</i>-Phenylbenzamide Derivatives Targeting Kinetoplastid Parasites.,35
136631,CHEMBL6092202,1,4-Anilinoquinazoline Derivatives as the First Potent NOD1-RIPK2 Signaling Pathway Inhibitors at the Nanomolar Range.,35
121130,CHEMBL4837205,1,"Design, synthesis and biological evaluations of a series of Pyrido[1,2-a]pyrimidinone derivatives as novel selective FGFR inhibitors.",35
129712,CHEMBL5543139,1,Discovery of a Novel CSF-1R Inhibitor with Highly Improved Pharmacokinetic Profiles and Superior Efficacy in Colorectal Cancer Immunotherapy.,35
129091,CHEMBL5512687,1,"Structural Modification and Biological Evaluation of 2,8-Disubstituted Adenine and Its Nucleosides as A&lt;sub&gt;2A&lt;/sub&gt; Adenosine Receptor Antagonists: Exploring the Roles of Ribose at Adenosine Receptors.",35
46801,CHEMBL1136988,1,1-amino-4-benzylphthalazines as orally bioavailable smoothened antagonists with antitumor activity.,35
119061,CHEMBL4715876,1,"Discovery of a Potent and Selective PI3Kδ Inhibitor (S)-2,4-Diamino-6-((1-(7-fluoro-1-(4-fluorophenyl)-4-oxo-3-phenyl-4H-quinolizin-2-yl)ethyl)amino)pyrimidine-5-carbonitrile with Improved Pharmacokinetic Profile and Superior Efficacy in Hematological Cancer Models.",35
122038,CHEMBL5046276,1,Drug Repurposing of Quisinostat to Discover Novel <i>Plasmodium falciparum</i> HDAC1 Inhibitors with Enhanced Triple-Stage Antimalarial Activity and Improved Safety.,35
107996,CHEMBL4184291,1,Discovery of N-arylpyrroles as agonists of GPR120 for the treatment of type II diabetes.,35
119003,CHEMBL4715818,1,Novel quinazoline derivatives bearing various 6-benzamide moieties as highly selective and potent EGFR inhibitors.,35
128014,CHEMBL5370672,1,Discovery of Orally Bioavailable Phthalazinone Analogues as an ENPP1 Inhibitor for STING-Mediated Cancer Immunotherapy.,35
115695,CHEMBL4602710,1,Discovery of Lanraplenib (GS-9876): A Once-Daily Spleen Tyrosine Kinase Inhibitor for Autoimmune Diseases.,35
111543,CHEMBL4342498,1,Design and Discovery of an Orally Efficacious Spiroindolinone-Based Tankyrase Inhibitor for the Treatment of Colon Cancer.,35
122931,CHEMBL5108019,1,Discovery of a novel Pleuromutilin derivative as anti-IPF lead compound via high-throughput assay.,35
104453,CHEMBL4011608,1,The discovery of potent and selective kynurenine 3-monooxygenase inhibitors for the treatment of acute pancreatitis.,35
89232,CHEMBL3352559,1,Synthesis and pharmacological investigation of aralkyl diamine derivatives as potential triple reuptake inhibitors.,35
122999,CHEMBL5108087,1,Synthesis and biological evaluation of paeoveitol D derivatives as new melatonin receptor agonists with antidepressant activities.,35
108350,CHEMBL4196025,1,"Synthesis and activity towards Alzheimer's disease in vitro: Tacrine, phenolic acid and ligustrazine hybrids.",35
137031,CHEMBL6109139,1,Rational Design of the First Dual Agonist at Trace Amine-Associated Receptor 1 and 5-HT<sub>2C</sub> Receptors Based on Binding Pocket Similarity for the Treatment of Schizophrenia and Alzheimer's Disease-Related Psychosis.,35
105834,CHEMBL4049409,1,Structure-based discovery of LpxC inhibitors.,35
112510,CHEMBL4376875,1,Synthesis and Biological Evaluation of B-Cell Lymphoma 6 Inhibitors of N-Phenyl-4-pyrimidinamine Derivatives Bearing Potent Activities against Tumor Growth.,35
127992,CHEMBL5370650,1,"Discovery of Clinical Candidate NT-0796, a Brain-Penetrant and Highly Potent NLRP3 Inflammasome Inhibitor for Neuroinflammatory Disorders.",35
110556,CHEMBL4311940,2,"Design, Synthesis, and Biological Evaluation of 4-Methyl Quinazoline Derivatives as Anticancer Agents Simultaneously Targeting Phosphoinositide 3-Kinases and Histone Deacetylases.",35
136906,CHEMBL6103656,1,"Discovery of BT-114143, a Novel and Potent Phosphoric Acid-Containing Small-Molecule Plasminogen Activation Inhibitor for Hyperfibrinolysis.",35
66547,CHEMBL2176971,1,Discovery of ITX 4520: a highly potent orally bioavailable hepatitis C virus entry inhibitor.,35
61048,CHEMBL1949493,1,Discovery of s-nitrosoglutathione reductase inhibitors: potential agents for the treatment of asthma and other inflammatory diseases.,35
126142,CHEMBL5260841,1,Discovery of N-(4-(6-Acetamidopyrimidin-4-yloxy)phenyl)-2-(2-(trifluoromethyl)phenyl)acetamide (CHMFL-FLT3-335) as a Potent FMS-like Tyrosine Kinase 3 Internal Tandem Duplication (FLT3-ITD) Mutant Selective Inhibitor for Acute Myeloid Leukemia.,35
106156,CHEMBL4052831,1,"The Discovery of N-(1-Methyl-5-(trifluoromethyl)-1H-pyrazol-3-yl)-5-((6- ((methylamino)methyl)pyrimidin-4-yl)oxy)-1H-indole-1-carboxamide (Acrizanib), a VEGFR-2 Inhibitor Specifically Designed for Topical Ocular Delivery, as a Therapy for Neovascular Age-Related Macular Degeneration.",35
128079,CHEMBL5375974,1,Identification and Biological Evaluation of a Potent and Selective JAK1 Inhibitor for the Treatment of Pulmonary Fibrosis.,35
123880,CHEMBL5137017,1,Identification of NVP-CLR457 as an Orally Bioavailable Non-CNS-Penetrant pan-Class IA Phosphoinositol-3-Kinase Inhibitor.,34
129872,CHEMBL5550204,1,"Discovery of ZJCK-6-46: A Potent, Selective, and Orally Available Dual-Specificity Tyrosine Phosphorylation-Regulated Kinase 1A Inhibitor for the Treatment of Alzheimer's Disease.",34
128451,CHEMBL5390265,2,"Design, Synthesis, and Pharmacological Evaluation of Multisubstituted Pyrido[4,3-<i>d</i>]pyrimidine Analogues Bearing Deuterated Methylene Linkers as Potent KRAS<sup>G12D</sup> Inhibitors.",34
105970,CHEMBL4052645,1,Discovery of potent and efficacious pyrrolopyridazines as dual JAK1/3 inhibitors.,34
124208,CHEMBL5143713,33,"Multitarget, Selective Compound Design Yields Potent Inhibitors of a Kinetoplastid Pteridine Reductase 1.",34
120973,CHEMBL4831556,1,"Discovery of a Novel Potent and Selective Calcium Release-Activated Calcium Channel Inhibitor: 2,6-Difluoro-<i>N</i>-(2'-methyl-3'-(4-methyl-5-oxo-4,5-dihydro-1,3,4-oxadiazol-2-yl)-[1,1'-biphenyl]-4-yl)benzamide. Structure-Activity Relationship and Preclinical Characterization.",34
120670,CHEMBL4823315,1,Discovery of 4-aminopyrimidine analogs as highly potent dual P70S6K/Akt inhibitors.,34
110436,CHEMBL4304830,1,Pyridinylimidazoles as GSK3β Inhibitors: The Impact of Tautomerism on Compound Activity via Water Networks.,34
127768,CHEMBL5365462,1,Discovery and Crystallography Study of Novel Biphenyl Ether and Oxadiazole Thioether (Non-Arylmethylamine)-Based Small-Molecule PD-1/PD-L1 Inhibitors as Immunotherapeutic Agents.,34
137006,CHEMBL6109114,1,"Design, synthesis, and biological evaluation of 4-(2-fluorophenoxy)pyridine derivatives as novel FLT3-ITD inhibitors.",34
127040,CHEMBL5338820,1,Discovery and Design of Novel Cyclic Peptides as Specific Inhibitors Targeting CCN2 and Disrupting CCN2/EGFR Interaction for Kidney Fibrosis Treatment.,34
127789,CHEMBL5365483,2,Structure-Based Drug Design of Novel Triaminotriazine Derivatives as Orally Bioavailable IDH2<sup>R140Q</sup> Inhibitors with High Selectivity and Reduced hERG Inhibitory Activity for the Treatment of Acute Myeloid Leukemia.,34
127038,CHEMBL5338818,1,"Discovery of the First Potent, Selective, and <i>In Vivo</i> Efficacious Polo-like Kinase 4 Proteolysis Targeting Chimera Degrader for the Treatment of <i>TRIM37</i>-Amplified Breast Cancer.",34
98485,CHEMBL3769365,1,Discovery of the First Potent and Selective Inhibitors of Human dCTP Pyrophosphatase 1.,34
112013,CHEMBL4364248,1,"Discovery of 1,2,4-oxadiazole-Containing hydroxamic acid derivatives as histone deacetylase inhibitors potential application in cancer therapy.",34
126621,CHEMBL5325501,1,"Discovery of <b>BWA-522</b>, a First-in-Class and Orally Bioavailable PROTAC Degrader of the Androgen Receptor Targeting N-Terminal Domain for the Treatment of Prostate Cancer.",34
114277,CHEMBL4431312,2,Development of an Orally Available and Central Nervous System (CNS) Penetrant Toxoplasma gondii Calcium-Dependent Protein Kinase 1 (TgCDPK1) Inhibitor with Minimal Human Ether-a-go-go-Related Gene (hERG) Activity for the Treatment of Toxoplasmosis.,34
112451,CHEMBL4376816,1,"Discovery of the Oral Leukotriene C4 Synthase Inhibitor (1<i>S</i>,2<i>S</i>)-2-({5-[(5-Chloro-2,4-difluorophenyl)(2-fluoro-2-methylpropyl)amino]-3-methoxypyrazin-2-yl}carbonyl)cyclopropanecarboxylic Acid (AZD9898) as a New Treatment for Asthma.",34
137820,CHEMBL6153173,1,"Discovery, Synthesis, and Activity Evaluation of Novel Small-Molecule Inhibitors Targeting VISTA for Cancer Immunotherapy.",34
113317,CHEMBL4402562,1,Discovery of Novel Peptidomimetic Boronate ClpP Inhibitors with Noncanonical Enzyme Mechanism as Potent Virulence Blockers in Vitro and in Vivo.,34
136907,CHEMBL6103657,2,Discovery of a Potent SARM1 Base-Exchange Inhibitor with In Vivo Efficacy.,34
116129,CHEMBL4613290,1,Discovery of Reversible Inhibitors of KDM1A Efficacious in Acute Myeloid Leukemia Models.,34
117186,CHEMBL4665641,1,Lead optimization and efficacy evaluation of quinazoline-based BET family inhibitors for potential treatment of cancer and inflammatory diseases.,34
123778,CHEMBL5131534,1,Identification of 2-Pyridinylindole-Based Dual Antagonists of Toll-like Receptors 7 and 8 (TLR7/8).,34
123535,CHEMBL5126595,1,"Identification and anti-tumor evaluation of 3-acyl-indol-based 2,4-diarylaminopyrimidine analogues as potent ALK inhibitors capable of overcoming drug-resistant mutants.",34
120288,CHEMBL4813947,1,New dual ATP-competitive inhibitors of bacterial DNA gyrase and topoisomerase IV active against ESKAPE pathogens.,34
118567,CHEMBL4706478,3,"Design, Synthesis, and Preclinical Evaluation of Fused Pyrimidine-Based Hydroxamates for the Treatment of Hepatocellular Carcinoma.",34
123185,CHEMBL5113550,1,Optimization of Pyrimidine Compounds as Potent JAK1 Inhibitors and the Discovery of R507 as a Clinical Candidate.,34
116630,CHEMBL4622974,3,Leveraging an Open Science Drug Discovery Model to Develop CNS-Penetrant ALK2 Inhibitors for the Treatment of Diffuse Intrinsic Pontine Glioma.,34
123162,CHEMBL5113527,1,First-in-Class Hydrazide-Based HDAC6 Selective Inhibitor with Potent Oral Anti-Inflammatory Activity by Attenuating NLRP3 Inflammasome Activation.,34
89703,CHEMBL3351932,1,"Discovery of BI 207524, an indole diamide NS5B thumb pocket 1 inhibitor with improved potency for the potential treatment of chronic hepatitis C virus infection.",34
122567,CHEMBL5096242,1,"Structure-Activity Studies of 1<i>H</i>-Imidazo[4,5-<i>c</i>]quinolin-4-amine Derivatives as A<sub>3</sub> Adenosine Receptor Positive Allosteric Modulators.",34
90447,CHEMBL3352511,1,Pyrrole-3-carboxamides as potent and selective JAK2 inhibitors.,34
109096,CHEMBL4229551,3,"Discovery of TRPM8 Antagonist ( S)-6-(((3-Fluoro-4-(trifluoromethoxy)phenyl)(3-fluoropyridin-2-yl)methyl)carbamoyl)nicotinic Acid (AMG 333), a Clinical Candidate for the Treatment of Migraine.",34
90825,CHEMBL3351303,1,"Discovery of Imigliptin, a Novel Selective DPP-4 Inhibitor for the Treatment of Type 2 Diabetes.",34
121182,CHEMBL4837257,1,Discovery of the Oxadiazine FRM-024: A Potent CNS-Penetrant Gamma Secretase Modulator.,34
